model,experiment_id,outer_fold,best_epoch,image,valid_pixels,gt_foreground_pixels,foreground_fraction_weight,foreground_macro_f1,binary_foreground_f1,crack_f1,craquelure_f1
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R11_C04__y00000_x00000,262144,12900,0.0492095947265625,0.025912165641784668,0.14761807024478912,0.04258858785033226,0.009235742501914501
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R11_C05__y00000_x00000,262144,6428,0.0245208740234375,0.013858092948794365,0.012461058795452118,,0.013858092948794365
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R11_C06__y00000_x00000,261985,0,0.0,,,,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R11_C07__y00000_x00000,262144,0,0.0,,,,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R11_C08__y00000_x00000,262144,2632,0.010040283203125,0.002016128972172737,0.002984084887430072,0.0,0.004032257944345474
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R11_C09__y00000_x00000,262144,3810,0.01453399658203125,0.0,0.03820086270570755,0.0,0.0
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R11_C10__y00000_x00000,262144,4672,0.017822265625,0.35474005341529846,0.4091503322124481,0.35474005341529846,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R11_C11__y00000_x00000,259005,0,0.0,,,,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R12_C02__y00000_x00000,251120,0,0.0,,,,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R12_C03__y00000_x00000,261971,2668,0.0101843336597085,0.014553014189004898,0.030079999938607216,0.029106028378009796,0.0
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R12_C04__y00000_x00000,262144,6128,0.02337646484375,0.005333739798516035,0.10024337470531464,0.01066747959703207,0.0
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R12_C05__y00000_x00000,262144,2597,0.009906768798828125,0.0,0.0,,0.0
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R12_C06__y00000_x00000,262144,1233,0.004703521728515625,0.03630862385034561,0.056631892919540405,0.03630862385034561,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R12_C07__y00000_x00000,262144,2741,0.010456085205078125,0.009681093506515026,0.009508715942502022,0.009681093506515026,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R12_C08__y00000_x00000,262144,2236,0.0085296630859375,0.0,0.04729459062218666,0.0,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R12_C09__y00000_x00000,262144,1051,0.004009246826171875,0.0,0.0132867731153965,0.0,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R12_C10__y00000_x00000,262144,4330,0.01651763916015625,0.5097982883453369,0.4184142053127289,0.5097982883453369,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R12_C11__y00000_x00000,260533,0,0.0,,,,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R13_C02__y00000_x00000,256294,0,0.0,,,,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R13_C03__y00000_x00000,262144,2637,0.010059356689453125,0.002620373386889696,0.04226227477192879,0.002620373386889696,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R13_C04__y00000_x00000,262144,5501,0.020984649658203125,0.011737680062651634,0.24478645622730255,0.02298850566148758,0.0004868549294769764
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R13_C05__y00000_x00000,260269,4416,0.016967061907052994,0.0046049440279603004,0.1768633872270584,0.009209888055920601,0.0
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R13_C06__y00000_x00000,262144,6304,0.0240478515625,0.009615384973585606,0.05076443403959274,0.009615384973585606,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R13_C07__y00000_x00000,262144,11038,0.04210662841796875,0.019290881231427193,0.12133419513702393,0.019290881231427193,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R13_C08__y00000_x00000,262144,11169,0.042606353759765625,0.007440871559083462,0.05032411962747574,0.007440871559083462,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R13_C09__y00000_x00000,262144,9927,0.037868499755859375,0.010697267018258572,0.09586835652589798,0.010697267018258572,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R13_C10__y00000_x00000,247325,3819,0.015441221185028553,0.4361560344696045,0.4988294541835785,0.4361560344696045,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R13_C11__y00000_x00000,258316,406,0.0015717183705419302,0.0,0.0,0.0,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R13_C12__y00000_x00000,262144,0,0.0,,,,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R14_C01__y00000_x00000,262144,0,0.0,,,,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R14_C02__y00000_x00000,258974,0,0.0,,,,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R14_C03__y00000_x00000,258739,1195,0.004618553910404444,0.0,0.024975024163722992,0.0,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R14_C04__y00000_x00000,261601,4996,0.019097786396741867,0.008251473307609558,0.30024632811546326,0.008251473307609558,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R14_C05__y00000_x00000,262144,2180,0.0083160400390625,0.0,0.10035842657089233,0.0,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R14_C06__y00000_x00000,262144,6855,0.026149749755859375,0.0,0.005622715689241886,0.0,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R14_C07__y00000_x00000,262144,4268,0.0162811279296875,0.0004530011210590601,0.0027051398064941168,0.0004530011210590601,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R14_C08__y00000_x00000,262144,2758,0.01052093505859375,0.0,0.0,0.0,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R14_C09__y00000_x00000,262144,4111,0.015682220458984375,0.0,0.012702315114438534,0.0,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R14_C10__y00000_x00000,262030,12477,0.047616686671972275,0.17110900580883026,0.19754144549369812,0.17110900580883026,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R14_C11__y00000_x00000,261686,853,0.0032596318051218987,0.0,0.04371584579348564,0.0,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R14_C12__y00000_x00000,262144,0,0.0,,,,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R15_C01__y00000_x00000,262144,0,0.0,,,,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R15_C02__y00000_x00000,249876,0,0.0,,,,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R15_C03__y00000_x00000,260912,3056,0.011712761595845222,0.00522344745695591,0.03427592292428017,0.00522344745695591,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R15_C04__y00000_x00000,262144,6288,0.02398681640625,0.05786895379424095,0.198277086019516,0.05786895379424095,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R15_C05__y00000_x00000,262144,851,0.003246307373046875,0.0,0.0,0.0,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R15_C06__y00000_x00000,262144,5275,0.020122528076171875,0.0,0.0037016472779214382,0.0,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R15_C07__y00000_x00000,262144,1034,0.00394439697265625,0.0,0.0,0.0,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R15_C08__y00000_x00000,262144,0,0.0,,,,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R15_C09__y00000_x00000,262144,965,0.003681182861328125,0.0,0.0,0.0,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R15_C10__y00000_x00000,262144,10979,0.041881561279296875,0.025325549766421318,0.033449601382017136,0.025325549766421318,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R15_C11__y00000_x00000,257638,0,0.0,,,,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R15_C12__y00000_x00000,262144,0,0.0,,,,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R16_C01__y00000_x00000,262144,0,0.0,,,,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R16_C02__y00000_x00000,236833,0,0.0,,,,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R16_C03__y00000_x00000,262144,1172,0.0044708251953125,0.0,0.0,0.0,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R16_C04__y00000_x00000,261784,9044,0.03454756736755371,0.027867790311574936,0.15359903872013092,0.027867790311574936,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R16_C05__y00000_x00000,262144,3259,0.012432098388671875,0.06483357399702072,0.2366432100534439,0.06483357399702072,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R16_C06__y00000_x00000,262144,4225,0.016117095947265625,0.04401956498622894,0.3780444860458374,0.04401956498622894,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R16_C07__y00000_x00000,262144,4924,0.0187835693359375,0.02938871458172798,0.36494120955467224,0.02938871458172798,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R16_C08__y00000_x00000,262144,8237,0.031421661376953125,0.0014540167758241296,0.07118095457553864,0.0014540167758241296,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R16_C09__y00000_x00000,262144,5090,0.01941680908203125,0.0,0.0,0.0,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R16_C10__y00000_x00000,262144,14957,0.057056427001953125,0.0199405737221241,0.020071305334568024,0.0199405737221241,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R16_C11__y00000_x00000,255653,1275,0.004987228661775589,0.0,0.0,0.0,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R16_C12__y00000_x00000,262144,0,0.0,,,,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R17_C01__y00000_x00000,196756,0,0.0,,,,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R17_C02__y00000_x00000,193720,0,0.0,,,,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R17_C03__y00000_x00000,262144,2533,0.009662628173828125,0.0,0.0,0.0,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R17_C04__y00000_x00000,255460,4794,0.018766148015856743,0.00413223123177886,0.07983661442995071,0.00413223123177886,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R17_C05__y00000_x00000,261879,2044,0.007805131375789642,0.0009756097570061684,0.002923976629972458,0.0009756097570061684,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R17_C06__y00000_x00000,253959,534,0.0021027016919106245,0.003610108280554414,0.11822660267353058,0.003610108280554414,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R17_C07__y00000_x00000,259191,751,0.0028974772430956364,0.014888337813317776,0.014888337813317776,0.014888337813317776,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R17_C08__y00000_x00000,258802,1696,0.006553272251039743,0.0,0.0,0.0,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R17_C09__y00000_x00000,261555,419,0.0016019574832171202,0.0,0.0,0.0,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R17_C10__y00000_x00000,261701,9192,0.035124052315950394,0.01570736989378929,0.01570736989378929,0.01570736989378929,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R17_C11__y00000_x00000,254300,329,0.0012937475694343448,0.0,0.0,0.0,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R17_C12__y00000_x00000,262144,0,0.0,,,,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R18_C01__y00000_x00000,244817,0,0.0,,,,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R18_C02__y00000_x00000,251240,0,0.0,,,,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R18_C03__y00000_x00000,261542,0,0.0,,,,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R18_C04__y00000_x00000,254381,0,0.0,,,,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R18_C05__y00000_x00000,261289,0,0.0,,,,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R18_C06__y00000_x00000,262144,0,0.0,,,,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R18_C07__y00000_x00000,262144,132,0.0005035400390625,0.0,0.0,0.0,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R18_C08__y00000_x00000,262144,0,0.0,,,,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R18_C09__y00000_x00000,258976,105,0.0004054429882671684,0.0,0.0,0.0,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R18_C10__y00000_x00000,202337,0,0.0,,,,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R18_C11__y00000_x00000,155086,231,0.0014894962077960372,0.0,0.0,0.0,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R18_C12__y00000_x00000,262144,0,0.0,,,,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R1_C01__y00000_x00000,262144,0,0.0,,,,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R1_C02__y00000_x00000,261539,0,0.0,,,,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R1_C03__y00000_x00000,251507,1557,0.006190682761371136,0.0,0.0,0.0,0.0
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R1_C04__y00000_x00000,261357,3580,0.013697738759219646,0.00026752272970043123,0.04091798514127731,0.0005350454594008625,0.0
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R1_C05__y00000_x00000,256647,1162,0.004527619574218988,0.0,0.0,0.0,0.0
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R1_C06__y00000_x00000,262074,2380,0.009081404656171799,0.0,0.0,0.0,0.0
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R1_C07__y00000_x00000,258165,1232,0.004772142041474581,0.0,0.0,0.0,0.0
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R1_C08__y00000_x00000,259661,126,0.00048524807789362967,0.0,0.0,0.0,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R1_C09__y00000_x00000,262144,0,0.0,,,,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R1_C10__y00000_x00000,262144,459,0.001750946044921875,0.0,0.0,0.0,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R1_C11__y00000_x00000,262144,0,0.0,,,,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R1_C12__y00000_x00000,262144,0,0.0,,,,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R2_C01__y00000_x00000,262144,0,0.0,,,,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R2_C02__y00000_x00000,262144,0,0.0,,,,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R2_C03__y00000_x00000,260855,1131,0.004335741978138685,0.0,0.004460966680198908,0.0,0.0
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R2_C04__y00000_x00000,262144,2892,0.0110321044921875,0.0006765899597667158,0.20015250146389008,0.0,0.0013531799195334315
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R2_C05__y00000_x00000,259098,652,0.0025164224207401276,0.0,0.0,0.0,0.0
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R2_C06__y00000_x00000,242854,609,0.002507679397240281,0.0025641026441007853,0.041489362716674805,0.0025641026441007853,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R2_C07__y00000_x00000,260501,2683,0.010299384593963623,0.0,0.0,0.0,0.0
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R2_C08__y00000_x00000,261025,384,0.0014711234252899885,0.0,0.0,,0.0
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R2_C09__y00000_x00000,261797,141,0.0005385852418839931,0.0,0.0,0.0,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R2_C10__y00000_x00000,262144,5780,0.0220489501953125,0.3876033127307892,0.39841291308403015,0.3876033127307892,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R2_C11__y00000_x00000,260438,166,0.0006373877986334264,0.0,0.0,0.0,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R2_C12__y00000_x00000,262144,0,0.0,,,,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R3_C01__y00000_x00000,262144,0,0.0,,,,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R3_C02__y00000_x00000,262144,0,0.0,,,,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R3_C03__y00000_x00000,262144,391,0.001491546630859375,0.0034602077212184668,0.13303770124912262,0.0034602077212184668,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R3_C04__y00000_x00000,262144,6756,0.0257720947265625,0.01594090275466442,0.062161464244127274,0.03188180550932884,0.0
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R3_C05__y00000_x00000,254353,851,0.0033457439858466387,0.0,0.0,,0.0
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R3_C06__y00000_x00000,260459,91,0.00034938319004140794,0.0,0.0,0.0,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R3_C07__y00000_x00000,261071,1173,0.004493030719459057,0.0,0.0,0.0,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R3_C08__y00000_x00000,261790,593,0.0022651744075119495,0.0,0.0,0.0,0.0
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R3_C09__y00000_x00000,261446,0,0.0,,,,
ResNet50 U-Net,2026-08-17_dataset-v2_3class_resunet50_seed42,1,7,01_門神部分(必要標註)_R3_C10__y00000_x00000,254740,7929,0.031125854700803757,0.39074498414993286,0.4227050840854645,0.39074498414993286,
